Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
G[47]         2.81  2.2e-3   0.23   2.42   2.65   2.79   2.94    3.3  10753    1.0
G[48]         3.66  2.3e-3   0.28   3.16   3.47   3.65   3.84   4.26  14375    1.0
G[49]          3.4  1.3e-3   0.17   3.06    3.3   3.41   3.52   3.73  17759    1.0
G[50]         2.47  1.1e-3   0.12   2.26   2.39   2.46   2.54   2.74  12422    1.0
G[51]         2.82  1.0e-3   0.13   2.57   2.74   2.82   2.91   3.08  15663    1.0
G[52]         3.47  1.9e-3   0.24    3.0   3.32   3.47   3.62   3.96  15511    1.0
G[53]         2.26  1.7e-3   0.21   1.81   2.14   2.29   2.41   2.62  15480    1.0
G[54]         3.17  3.8e-3   0.43   2.43   2.86   3.14   3.44   4.11  13120    1.0
G[55]         3.19  2.0e-3   0.26   2.72   3.01   3.17   3.35   3.74  16387    1.0
G[56]         2.94  1.1e-3   0.17   2.63   2.83   2.93   3.04   3.28  20943    1.0
G[57]         4.92  3.9e-3    0.4   4.15   4.65    4.9   5.18   5.73  10599    1.0
G[58]         2.81  3.2e-3   0.14   2.57   2.73   2.81    2.9   3.09 1986.0    1.0
tau[1]        3.53    0.02   1.85   1.78   2.44   2.99   3.91   9.01  10377    1.0
tau[2]       12.21    0.02   3.42   5.87   9.79  12.11  14.49  19.21  19439    1.0
tau[3]        9.85    0.02   3.67   3.51   7.11   9.67  12.33   17.5  24497    1.0
tau[4]       10.55    0.02   3.56   4.26   7.96  10.37  12.93  17.97  25689    1.0
tau[5]       11.35    0.02   3.46   5.18   8.85  11.17  13.67  18.49  24963    1.0
tau[6]        7.26    0.03   3.25   2.62   4.77   6.68   9.21  14.84  14323    1.0
tau[7]        9.91    0.02   3.54   3.98   7.26   9.64  12.25   17.4  22285    1.0
tau[8]       11.44    0.02   3.42    5.3   8.97  11.27  13.72  18.57  26152    1.0
tau[9]        4.65    0.02    2.8   1.73   2.74   3.73   5.66  12.41  13840    1.0
tau[10]       3.23    0.01   1.57   1.64   2.32   2.82    3.6   7.65  11167    1.0
tau[11]      10.21    0.03   3.67   3.57   7.56  10.07  12.67  17.71  14315    1.0
tau[12]       8.59    0.02   3.71   2.81   5.68   8.22  11.08  16.59  23302    1.0
tau[13]       9.92    0.02   3.53   4.01   7.27   9.67  12.28  17.36  20197    1.0
tau[14]      10.57    0.02   3.67   3.86   7.95  10.44  13.03  18.06  26655    1.0
tau[15]       9.53    0.03   3.73   3.22   6.72    9.3  12.04  17.31  18978    1.0
tau[16]      10.64    0.02   3.56   4.33   8.07  10.47  13.01  18.01  23874    1.0
tau[17]       7.72    0.02   3.15   3.31   5.31   7.12   9.59  15.12  19920    1.0
tau[18]       8.34    0.02   3.24   3.69   5.81    7.8  10.34   15.8  23925    1.0
tau[19]      12.05    0.02   3.35   6.01   9.66   11.9  14.26  19.01  25650    1.0
tau[20]      10.24    0.02   3.71   3.46   7.59  10.13  12.76  17.83  26011    1.0
tau[21]      12.18    0.02   3.45   5.79   9.76  12.06  14.49  19.26  20430    1.0
tau[22]      10.77    0.02   3.59   4.23   8.19  10.64  13.18  18.14  23209    1.0
